seed_8dap_DS_B_2	11581074	136683	55798	728777	149827	121820	2321700	15095679
seed_24dap_DS_B_3	17597336	1326996	813657	1326080	108950	365672	2420172	23958863
seed_22dap_DS_B_3	16832846	1248388	740301	1226450	122927	352253	2472970	22996135
ear_primordium.2mm_DW_B_1	20265828	229642	106649	1115307	50596	196226	1190950	23155198
ear_primordium.6mm_DW_B_2	19537430	261720	131030	1144437	58567	208948	1152884	22495016
crown.root_node4.V7_DS_B_1	12512925	107360	50136	594464	37429	119679	2448784	15870777
embryo_38d_DW_B_1	13842018	189737	72333	1061420	80648	118589	1311382	16676127
ear_primordium.2mm_DW_B_3	23314655	300805	148640	1335193	122128	237673	2148023	27607117
seed_8dap_DS_B_1	20244281	209629	88022	1188151	78520	201294	1595576	23605473
embryo_38d_DW_B_2	13475566	157008	56952	1055111	112044	95837	1809670	16762188
embryo_38d_DW_B_3	17727597	222980	74981	1291913	58738	129237	1040456	20545902
ear_primordium.6mm_DW_B_1	21978966	288457	147629	1282326	67206	231835	1338453	25334872
crown.root_node4.V7_DS_B_3	3534485	31450	15758	172794	8682	34000	466887	4264056
ear_primordium.2mm_DW_B_2	20674165	234602	112027	1118803	140569	197018	2440739	24917923
seed_22dap_DS_B_2	19963462	1323532	730729	1448659	178698	352536	3347308	27344924
embryo_20d_DW_B_1	27312660	267705	115392	1917051	78047	203417	1727562	31621834
seed_24dap_DS_B_1	25826370	1793995	1058582	1964982	147055	464286	3385017	34640287
embryo_20d_DW_B_2	27560943	331812	135275	1960737	94196	243434	1792575	32118972
spikelet_female_DW_B_1	6657659	64187	8985	602278	22783	30574	445341	7831807
embryo_20d_DW_B_3	27803961	310852	138180	1928587	95162	233688	1873252	32383682
endosperm_crown_DW_B_2	11363761	1265530	829211	1057242	147857	205712	3759854	18629167
crown.root_node5.V13_DS_B_1	6075625	62133	28221	292662	26581	66072	1694733	8246027
endosperm_crown_DW_B_1	9852297	985763	745671	910513	115719	155185	3138567	15903715
endosperm_12d_DW_B_2	27243052	282985	130456	1405736	141718	170411	2230668	31605026
seed_20dap_DS_B_2	17006140	1578806	951692	1502963	502322	386502	8761956	30690381
endosperm_12d_DW_B_1	27940296	298740	93460	1405216	144806	192774	2225706	32300998
endosperm_12d_DW_B_3	28541923	346572	99052	1586348	150630	190000	2091811	33006336
endosperm_crown_DW_B_3	15771322	1609462	1302287	1545754	137665	268049	4374908	25009447
seed_4dap_DS_B_2	54634185	520138	279159	2985545	177827	533680	4094356	63224890
germinating.kernels_2d_DW_B_1	16653515	246362	113388	1048337	100417	167506	1571841	19901366
spikelet_female_DW_B_2	9214118	80213	18077	855736	330122	53711	4784647	15336624
crown.root_node5.V13_DS_B_2	6927953	61362	28783	339854	19625	63753	1047583	8488913
leaf_growth.zone_DW_B_1	17405485	352466	185928	1364513	182252	248630	2349701	22088975
germinating.kernels_2d_DW_B_2	16276557	168422	60697	961749	116182	119365	1967552	19670524
root_secondary_DW_B_1	19912074	129193	33861	1129653	34586	98882	1161664	22499913
leaf_growth.zone_DW_B_2	20041456	224078	100001	1232482	94746	188132	1632902	23513797
root_secondary_DW_B_2	21370160	133768	32054	1214484	30733	101507	1173833	24056539
leaf_growth.zone_DW_B_3	13368118	151725	65708	811164	59729	127495	1052823	15636762
spikelet_female_DW_B_3	12438993	142940	27974	1039981	430300	75117	6307358	20462663
root_secondary_DW_B_3	19878097	138221	41522	1137878	221327	102188	3926189	25445422
internode_6to7_DW_B_2	17202523	125820	40136	1175938	229331	103251	3575564	22452563
germinating.kernels_2d_DW_B_3	31825925	399440	162898	1868670	306684	278795	4864213	39706625
internode_6to7_DW_B_3	20619776	141411	48509	1349081	108060	118123	2112600	24497560
internode_7to8_DW_B_1	17684739	123411	37472	1197508	168666	100780	2960901	22273477
internode_6to7_DW_B_1	16873686	124142	45347	1042833	231767	107205	3737212	22162192
internode_7to8_DW_B_2	14863928	117983	36985	1029524	261826	91545	4148154	20549945
crown.root_node5.V13_DS_B_3	26079839	214990	99619	1206301	59081	217054	3470907	31347791
crown.root_node5.V7_DS_B_1	28472585	291439	131599	1600508	94022	295701	4355107	35240961
crown.root_nodes1to3.V7_DS_B_3	2862405	27220	12380	150527	8456	27498	481622	3570108
root_primary.Z1.7das_DS_B_1	3768550	33445	17056	157483	8442	36586	481397	4502959
root_primary.3das_DS_B_1	5354131	39445	20524	228386	10479	43582	621370	6317917
root_dz.3das_DS_B_2	2350047	22951	10264	146146	6448	20899	317166	2873921
internode_0dap_DS_B_1	5704467	68039	34639	311285	21445	71999	989194	7201068
root_primary.3das_DS_B_2	5502162	39193	20063	238113	10547	43255	652377	6505710
internode_6dap_DS_B_2	3703764	54015	23802	223955	28295	56338	991829	5081998
root_primary.7das_DS_B_2	5274701	46648	18022	256124	13129	42343	611281	6262248
root_primary.Z1.7das_DS_B_3	4695462	42271	19818	196558	10901	44972	625083	5635065
internode_12dap_DS_B_1	5941713	78173	31882	319268	30704	70067	1379369	7851176
stem_sam.V3_DS_B_3	4736342	43964	20627	215612	11341	46746	612053	5686685
internode_12dap_DS_B_2	8545163	83474	48338	435355	24268	98933	1145497	10381028
root_MZ.EZ.3das_DS_B_3	4749479	37780	17152	187427	9687	40505	672343	5714373
root_primary.GH.6das_DS_B_3	7027708	60939	30627	297416	17235	65321	913827	8413073
root_primary.GH.6das_DS_B_2	6964854	56826	27782	283171	15331	61630	871603	8281197
seed_pericarp.aleurone_DW_B_3	9180196	326864	248434	660591	88690	92503	1556099	12153377
internode_24dap_DS_B_1	9213232	93153	54432	462235	28822	115059	1337441	11304374
root_stele_DS_B_3	5784020	49814	27490	265624	13379	61325	690738	6892390
leaf_tip.stage2.V5_DS_B_3	5651247	51968	21904	219182	22417	54581	836712	6858011
silk_mature_DW_B_3	5985176	90499	9049	613019	54189	28739	810693	7591364
internode_30dap_DS_B_2	8567959	84906	43906	441639	26746	98779	1203116	10467051
root_seminal.7das_DS_B_1	6430088	48378	20310	295432	12579	48368	721225	7576380
crown.root_node5.V7_DS_B_2	8525941	68824	30806	426808	26395	73499	1575690	10727963
root_primary.Z2.7das_DS_B_1	7391103	70338	32265	343031	18778	71660	938187	8865362
leaf_tip.stage2.V5_DS_B_1	5890681	53673	21874	230903	22071	52856	805097	7077155
root_primary.GH.6das_DS_B_1	9727287	73866	41758	382642	19600	88443	1177370	11510966
root_primary.Z2.7das_DS_B_3	8502300	79617	37533	399167	22003	80959	1078411	10199990
root_cortex_DW_B_2	15594088	112095	63209	2020136	44392	68647	811653	18714220
root_primary.Z2.7das_DS_B_2	7909165	67878	30387	366657	18353	69110	985452	9447002
stem_sam.V3_DS_B_2	6632813	62901	28477	304398	17521	67056	982440	8095606
leaf_heat_SW_OB_1	6748096	66091	31456	426059	43488	160533	2099588	9575311
internode_24dap_DS_B_2	10920981	108333	61031	544518	31978	131654	1500734	13299229
internode_30dap_DS_B_1	9969470	99356	51399	512781	31674	120002	1493962	12278644
root_primary.7das_DS_B_3	9381105	79105	32523	440900	30154	79100	1535813	11578700
leaf_tip.stage2.V5_DS_B_2	6280562	53994	23347	249591	22173	51957	803962	7485586
stem_sam.V3_DS_B_1	7721063	72118	33863	360836	18898	76759	1015776	9299313
root_elongation.zone_DW_B_2	16767359	148157	54469	1338441	41205	88696	1102995	19541322
seed_pericarp.18dap_DS_B_1	6669156	97528	30609	348833	35428	70630	1780658	9032842
root_primary.Z3.7das_DS_B_3	9092826	88270	40977	426029	23913	90659	1154377	10917051
seed_pericarp.aleurone_DW_B_1	14614133	714813	425226	1117606	147272	166784	2666071	19851905
leaf_8_DW_B_3	14889816	388683	117512	1353557	286637	227700	2364801	19628706
root_cortex_DW_B_1	16059120	127303	72176	2182752	112564	74198	1807266	20435379
leaf_stomatal.zone_DW_B_2	17047983	226653	104868	1011646	75721	179773	1269505	19916149
root_meristem.zone_DW_B_3	18890961	180186	43916	1056224	45429	117118	1386623	21720457
seed_pericarp.aleurone_DW_B_2	14246215	670541	533353	1055323	126037	159101	2551681	19342251
leaf_cold_SW_B_3	9453601	74548	40467	456085	40148	214578	2355870	12635297
leaf_heat_SW_M_2	7959783	72878	30317	442322	49491	207724	2463233	11225748
root_primary.Z3.7das_DS_B_1	11698662	124495	56903	554119	34279	123639	1551707	14143804
stem_shoot.apex_GL_B_1	21209063	201101	91063	1180260	8623	27849	399612	23117571
leaf_8_DW_B_1	12177093	238159	55566	1179595	260335	164654	3788094	17863496
root_cortex_DW_B_3	3464341	36735	19691	476384	266163	19341	3725469	8008124
root_system.7das_DS_B_1	10096832	83993	36137	456915	22711	83137	1168644	11948369
root_primary.3das_DS_B_3	12862697	96690	48103	555657	25060	103046	1523257	15214510
pollen_mature_DW_B_2	21046628	404991	114403	2028601	175002	106247	2443876	26319748
leaf_cold_SW_OB_1	6638796	88445	27770	340562	50081	139805	2540570	9826029
root_stele_DS_B_1	9594527	83976	47199	423324	22280	106995	1155393	11433694
root_meristem.zone_DW_B_2	18422457	181046	42413	1043005	47473	114205	1367359	21217958
root_seminal.7das_DS_B_3	11108459	92134	42188	497105	25105	94586	1300281	13159858
root_MZ.EZ.3das_DS_B_2	11365255	92243	41701	463580	26555	97786	1607296	13694416
root_cp.3das_DS_B_3	11315688	94573	54129	510907	25904	96522	1366271	13463994
leaf_8_DW_B_2	17850406	467383	157906	1206214	378563	536853	3517489	24114814
crown.root_nodes1to3.V7_DS_B_1	14718945	128921	60749	749895	43812	139907	2707669	18549898
leaf_symmetrical.zone_DW_B_2	18715080	289642	141919	1137731	82589	229801	1385344	21982106
leaf_stomatal.zone_DW_B_1	16268307	319938	177577	1224983	163190	232617	2211173	20597785
leaf_control_SW_P_1	11442183	73424	34947	422606	42534	242813	3317935	15576442
root_MZ.EZ.3das_DS_B_1	11746608	84884	40828	461748	20182	97575	1434993	13886818
leaf_symmetrical.zone_DW_B_3	17872887	250520	122667	1079752	102723	204748	1733162	21366459
leaf_control_SW_B_1	14083434	82186	40208	517422	41670	276840	3581127	18622887
pollen_mature_DW_B_1	21221383	343086	92969	1751149	263758	92538	4006517	27771400
silk_mature_DW_B_1	19090214	640929	58960	1330944	190677	130201	2588291	24030216
leaf_heat_SW_B_2	12285522	100680	39241	522839	56347	270285	3683606	16958520
internode_18dap_DS_B_2	11294590	132669	74880	647805	57004	154467	2515445	14876860
root_system.7das_DS_B_3	11497868	97984	42346	522798	26948	100070	1528739	13816753
pollen_mature_DW_B_3	19902134	360745	106774	1838834	301417	97037	4426902	27033843
root_meristem.zone_DW_B_1	17532756	183751	49379	1028151	199538	113848	3330684	22438107
root_dz.3das_DS_B_1	11953987	73366	35592	581871	24465	79347	1519577	14268205
root_primary.Z4.7das_DS_B_1	12675810	151543	62957	714565	45423	131793	1638848	15420939
root_primary_DW_B_1	20228451	150766	50130	1202248	227087	103355	3794736	25756773
root_dz.3das_DS_B_3	11261548	84839	43473	484440	27180	90807	1544989	13537276
root_primary_DW_B_3	20150659	130614	46720	1262726	214196	95823	3700878	25601616
leaf_heat_SW_M_1	10170765	99061	41972	510137	63214	280523	3264749	14430421
root_cp.3das_DS_B_2	13346963	113972	63521	602095	30527	112172	1547403	15816653
leaf_cold_SW_M_2	10965137	76142	35777	494672	46378	246348	3275541	15139995
leaf_symmetrical.zone_DW_B_1	20863062	332279	171006	1288207	88662	260648	1451465	24455329
leaf_cold_SW_B_1	15750871	95379	44972	668657	47538	295828	3724306	20627551
leaf_heat_SW_P_1	10015282	113974	38457	475841	74555	264634	3499613	14482356
leaf_cold_SW_M_3	11388562	95202	46442	564608	57436	293347	3245092	15690689
root_stele_DS_B_2	13453628	120204	65411	629345	32472	143782	1637927	16082769
stem_shoot.apex_GL_M0015_1	20329436	200584	84767	1023298	8667	29281	403998	22080031
leaf_control_SW_M_3	12439467	76639	38447	466036	43620	329071	3450956	16844236
leaf_control_SW_M_2	12190560	84650	47213	517178	53307	310885	3459585	16663378
stem_shoot.apex_GL_M_2	20677560	212269	81757	1003546	10157	33725	447295	22466309
leaf_control_SW_B_3	9737874	77612	39075	408786	50233	244634	3889193	14447407
root_primary.Z4.7das_DS_B_3	13310623	143887	61782	756318	43688	130227	1735727	16182252
stem_shoot.apex_GL_M0022_1	20692410	201349	67398	1252170	7081	26883	405582	22652873
root_primary.Z4.7das_DS_B_2	14071711	151438	65013	770880	45768	136482	1862870	17104162
leaf_heat_SW_P_3	14645469	116991	49849	601946	72464	353249	4259458	20099426
stem_shoot.apex_GL_M0021_2	18524457	190656	85016	938709	9322	26031	363285	20137476
leaf_control_SW_P_2	12454870	76214	36449	474203	44699	293247	3519711	16899393
stem_shoot.apex_GL_M0023_2	18549871	215823	89973	967656	8594	28209	365305	20225431
root_cp.3das_DS_B_1	16210496	123585	70232	704301	34159	127446	1924595	19194814
leaf_control_SW_B_2	15317125	87833	41109	566153	45556	299015	4255672	20612463
stem_shoot.apex_GL_M0024_1	20190590	189166	89436	1061414	7924	28711	399197	21966438
root_elongation.zone_DW_B_1	16485799	162074	58207	1159751	340159	92488	4913113	23211591
leaf_control_SW_OB_1	9232039	73363	35249	365880	45713	205779	3372886	13330909
stem_shoot.apex_GL_M0025_2	19149080	196635	89337	1009058	8277	28372	365148	20845907
root_system.7das_DS_B_2	12384308	99645	37631	622338	35187	93795	1845720	15118624
root_elongation.zone_DW_B_3	12549457	128717	42338	873171	373637	74089	5576052	19617461
leaf_stomatal.zone_DW_B_3	13303834	285353	145888	1020313	248827	260088	2863080	18127383
stem_shoot.apex_GL_M0028_2	19520548	186143	85399	1010412	8506	27942	380730	21219680
leaf_control_SW_M_1	11701038	81833	40948	459880	54807	369745	3924141	16632392
stem_shoot.apex_GL_M0029_1	19775546	199152	79386	1044855	9326	28213	392765	21529243
leaf_heat_SW_B_1	14079277	128554	52704	601736	66294	365615	3937947	19232127
stem_shoot.apex_GL_M0026_1	23777558	256012	113297	1267544	10412	35489	460966	25921278
stem_shoot.apex_GL_M0039_2	18979664	205586	83690	972018	8113	28905	372805	20650781
internode_7to8_DW_B_3	18961338	118483	33596	1324648	253226	96578	4142962	24930831
stem_shoot.apex_GL_M0030_2	22029797	210738	93968	1155198	9579	32484	439010	23970774
stem_shoot.apex_GL_B_2	24548370	226103	105491	1314020	60979	226875	1728344	28210182
leaf_control_SW_P_3	15368130	98629	45181	559243	56243	327323	4582979	21037728
stem_shoot.apex_GL_M0040_1	17399386	185795	75026	890242	7091	25942	343648	18927130
stem_shoot.apex_GL_M0044_1	18445191	182213	82216	1028828	7746	27829	357242	20131265
leaf_cold_SW_P_1	15695983	129077	73383	667362	75448	404986	4292122	21338361
internode_6dap_DS_B_3	16345863	223615	105933	909515	67226	229578	2774552	20656282
stem_shoot.apex_GL_M0046_1	18444838	199524	83351	974502	8426	28036	361109	20099786
stem_shoot.apex_GL_M0031_1	24507724	229179	97355	1267536	7546	35840	504748	26649928
stem_shoot.apex_GL_M0034_2	15586054	138982	66953	823711	39004	145938	1076663	17877305
leaf_heat_SW_B_3	11910324	115568	47072	513261	69311	334937	4971753	17962226
silk_mature_DW_B_2	10093449	152646	26796	1114396	515474	126093	7001648	19030502
stem_shoot.apex_GL_M0034_1	25458016	230758	106556	1398564	11512	35713	492231	27733350
stem_shoot.apex_GL_M0021_1	21914216	216969	101255	1067830	60279	194478	1476248	25031275
stem_shoot.apex_GL_M0035_1	23006620	217423	84777	1088586	8532	31718	463515	24901171
leaf_heat_SW_M_3	14110026	105617	44456	616755	63446	345166	4373849	19659315
leaf_cold_SW_P_3	15864756	136985	67449	665598	75283	383562	4390083	21583716
stem_shoot.apex_GL_M0032_2	29120343	295768	116940	1479751	11846	44324	582787	31651759
stem_shoot.apex_GL_M0051_1	20478922	217643	86726	1036703	8926	31540	404738	22265198
stem_shoot.apex_GL_M0025_1	22621292	224429	105777	1145348	61272	202254	1515963	25876335
leaf_cold_SW_B_2	18358132	127045	60128	769209	66176	380803	4998040	24759533
leaf_heat_SW_P_2	18293669	159633	61780	788156	94199	424010	5035352	24856799
meristem_vegetative_DW_B_1	12723549	177612	58949	1178426	579238	115452	8045385	22878611
stem_shoot.apex_GL_M0056_2	22847281	216302	95072	1180870	9457	34677	449102	24832761
stem_shoot.apex_GL_M0048_2	23380217	204950	83060	1254622	8718	34053	470371	25435991
stem_shoot.apex_GL_M0033_2	30639587	301828	132548	1587210	13681	46639	619699	33341192
stem_shoot.apex_GL_M0016_1	25849608	292554	114540	1305580	82444	239358	1801191	29685275
stem_shoot.apex_GL_M0024_2	23896829	219792	105865	1203492	58979	215032	1626087	27326076
root_primary.Z1.7das_DS_B_2	11026093	106904	51665	501170	65602	121654	3729819	15602907
stem_shoot.apex_GL_M0057_1	21380196	212783	93159	1115031	9478	29173	421560	23261380
stem_shoot.apex_GL_M0033_1	18634627	180576	83225	930579	51170	195916	1426850	21502943
stem_shoot.apex_GL_M0022_2	24361965	229955	82482	1411073	55833	184693	1486806	27812807
stem_shoot.apex_GL_M0054_1	25097092	258102	107452	1329907	11123	36629	496669	27336974
stem_shoot.apex_GL_M0032_1	17790173	178692	73792	871553	53452	171068	1338417	20477147
stem_shoot.apex_GL_M0052_2	24572619	223344	100835	1289543	10548	35351	488482	26720722
stem_shoot.apex_GL_M0029_2	23444850	230115	96071	1190967	68632	207469	1654309	26892413
leaf_cold_SW_P_2	18204549	149643	78274	752903	80342	440417	4751010	24457138
stem_shoot.apex_GL_M0040_2	20429526	210315	89544	1004671	52758	193087	1451210	23431111
stem_shoot.apex_GL_M0028_1	22950129	214217	100299	1141548	60717	209491	1597977	26274378
stem_shoot.apex_GL_M0030_1	26220624	245389	114372	1323263	65709	236950	1822375	30028682
stem_shoot.apex_GL_M0026_2	27629295	289003	133260	1424789	84079	282347	2061110	31903883
stem_shoot.apex_GL_M0044_2	21555274	210327	98464	1171949	75583	213896	1738212	25063705
stem_shoot.apex_GL_M0039_1	22363080	235236	100111	1103207	71511	208425	1709489	25791059
leaf_cold_SW_M_1	18784242	151977	83676	819680	86052	479354	5019135	25424116
stem_shoot.apex_GL_M_1	24493821	248463	99540	1152344	76470	245615	1937752	28254005
root_seminal.7das_DS_B_2	20861357	149288	68181	873433	33945	161218	2375859	24523281
leaf_control_SW_OB_3	22784917	144946	75803	858862	76086	448627	6224777	30614018
stem_shoot.apex_GL_M0031_2	28832804	262144	115886	1430563	76872	269293	2172289	33159851
stem_shoot.apex_GL_M0046_2	21688808	227441	98248	1103177	61591	206879	1581552	24967696
leaf_heat_SW_BP_3	20739106	180617	76789	894842	105045	539170	6254752	28790321
stem_shoot.apex_GL_M0035_2	27148118	250065	102936	1245907	87016	228769	2190672	31253483
meristem_vegetative_DW_B_2	11330357	158207	46187	972247	821724	97831	11519647	24946200
stem_shoot.apex_GL_M0017_2	32987324	423394	202097	1713928	125771	325223	2493853	38271590
stem_shoot.apex_GL_M0051_2	24123649	248971	102994	1173245	67423	219476	1686613	27622371
stem_shoot.apex_GL_M0056_1	26558935	246862	112279	1326249	71796	260193	1985490	30561804
internode_0dap_DS_B_2	27452253	298518	139335	1578402	86787	316117	3714115	33585527
stem_shoot.apex_GL_M0052_1	28885056	254915	119117	1454847	68894	257682	1997183	33037694
leaf_control_SW_BP_2	25132015	157509	76252	960087	88014	548672	7041171	34003720
stem_shoot.apex_GL_M0048_1	27522881	238341	98861	1414270	65866	231514	1879598	31451331
stem_shoot.apex_GL_M0054_2	29520310	293956	127887	1500330	78434	276502	2036618	33834037
leaf_control_SW_BP_1	31381167	185443	87636	1186769	97505	612977	8556502	42107999
internode_18dap_DS_B_1	14725400	173445	97270	843124	118417	227944	5466292	21651892
root_primary_DW_B_2	19770609	129993	48231	1156433	121188	100757	2483416	23810627
stem_shoot.apex_GL_M0058_2	23368712	225610	95998	1211671	10065	32229	463835	25408120
leaf_heat_SW_BM_2	27942577	216749	92752	1252794	120528	628455	7678823	37932678
stem_shoot.apex_GL_M0060_1	25746867	262305	104991	1358120	10892	38602	523486	28045263
leaf_heat_SW_OB_3	25711961	269101	131643	1611410	170457	651349	8197220	36743141
leaf_cold_SW_BM_3	30389748	241746	119352	1556507	133590	684293	7540138	40665374
leaf_cold_SW_BP_2	30551777	208368	99424	1398101	108827	626308	7287996	40280801
leaf_heat_SW_BM_3	30100535	213244	93044	1269530	120308	700464	8244771	40741896
leaf_cold_SW_BP_1	31045193	190275	99959	1268850	104372	594816	7782597	41086062
stem_shoot.apex_GL_M0057_2	25089032	240394	109369	1258417	62962	229787	1751001	28740962
leaf_control_SW_BP_3	31449324	201882	99336	1155322	107810	680028	8516783	42210485
leaf_cold_SW_BM_1	30026903	207557	100578	1382451	118610	651029	7709289	40196417
stem_shoot.apex_GL_M0061_1	26127130	247159	109545	1283564	63279	231736	1803507	29865920
leaf_control_SW_OB_2	28727706	199119	104463	1078719	110914	601316	8698198	39520435
root_primary.7das_DS_B_1	32550805	288599	115289	1626131	83585	282861	4472904	39420174
leaf_heat_SW_BM_1	28378510	251805	98448	1311911	146503	727144	8768041	39682362
stem_shoot.apex_GL_M0058_1	27431709	255590	113756	1366029	66459	253652	1895447	31382642
leaf_heat_SW_BP_1	34571227	307719	121650	1563533	162258	794057	8936136	46456580
leaf_heat_SW_BP_2	30879032	267201	110149	1354521	150199	724423	8443706	41929231
leaf_control_SW_BM_3	25401167	161484	77889	1004841	101739	589786	9534911	36871817
leaf_heat_SW_OB_2	31914781	342022	164826	1961635	209800	813490	9791805	45198359
leaf_control_SW_BM_2	35703005	206530	106369	1328806	111132	706798	9582828	47745468
leaf_control_SW_BM_1	38715109	258580	132276	1545422	137663	875794	10590714	52255558
leaf_cold_SW_OB_2	30088814	385436	129121	1477874	192817	623594	9583948	42481604
leaf_cold_SW_BP_3	33818698	240260	113572	1483936	136738	723603	10376093	46892900
leaf_cold_SW_OB_3	31314994	418827	134941	1586151	219539	672593	10853016	45200061
leaf_cold_SW_BM_2	26016483	246151	122819	1246272	164877	657573	12252531	40706706
root_primary.Z3.7das_DS_B_2	13221150	107680	46741	639417	29830	112675	1634240	15791733
stem_shoot.apex_GL_M0016_2	21996468	258624	97521	1155198	10251	31257	436415	23985734
stem_shoot.apex_GL_M0017_1	28127993	370239	174423	1501641	13796	43234	535951	30767277
stem_shoot.apex_GL_M0015_2	23872432	228411	100820	1155194	62281	211150	1652738	27283026
stem_shoot.apex_GL_M0023_1	21934801	247810	107134	1098446	66497	210554	1535531	25200773
stem_shoot.apex_GL_M0060_2	30275340	301946	125080	1530988	82258	285428	2078605	34679645
stem_shoot.apex_GL_M0367_2	30911268	326608	130322	1564167	92798	300477	2357267	35682907
meristem_NAM.SAM_NL_B73_1	7458743	89489	27286	708533	52963	99757	944203	9380974
meristem_NAM.SAM_NL_B97_2	7444281	81317	27460	487077	47935	110324	851012	9049406
meristem_NAM.SAM_NL_CML103_1	6074716	63740	20068	452972	36292	86664	726992	7461444
meristem_NAM.SAM_NL_B97_1	10178232	111949	37661	686826	67485	159213	1223207	12464573
meristem_NAM.SAM_NL_B73_2	13200489	158293	47913	1228392	92528	170648	1637779	16536042
meristem_NAM.SAM_NL_CML228_1	4529026	44135	15437	293551	33335	60232	610298	5586014
meristem_NAM.SAM_NL_CML228_2	4393957	43688	15690	274398	29478	52340	547992	5357543
meristem_NAM.SAM_NL_CML103_2	7624495	83882	27124	590295	48590	118642	888920	9381948
meristem_NAM.SAM_NL_CML247_1	7950004	80140	22106	531444	50014	107445	1090186	9831339
meristem_NAM.SAM_NL_CML322_1	7080265	74817	25576	514015	51638	108110	934492	8788913
meristem_NAM.SAM_NL_CML277_1	9372995	93070	39504	614462	54860	140878	1170421	11486190
meristem_NAM.SAM_NL_CML333_1	6681837	61787	22150	456287	44115	94571	833396	8194143
meristem_NAM.SAM_NL_CML247_2	11243918	117681	34736	770157	74350	163993	1483739	13888574
meristem_NAM.SAM_NL_CML322_2	8411569	87349	31562	605904	61946	130823	1083518	10412671
meristem_NAM.SAM_NL_Ki11_2	3520726	34151	11809	239083	22409	49618	407302	4285098
meristem_NAM.SAM_NL_CML277_2	13494787	135948	59153	879587	80302	203994	1636335	16490106
meristem_NAM.SAM_NL_Ms71_1	1923618	20713	7781	118714	9777	27506	192950	2301059
meristem_NAM.SAM_NL_Ky21_1	4592861	47244	16909	319171	33853	67897	615013	5692948
meristem_NAM.SAM_NL_Ki11_1	5551848	50527	16689	370389	35300	76833	672652	6774238
meristem_NAM.SAM_NL_CML333_2	10219479	95072	35160	650273	62119	123351	1116733	12302187
meristem_NAM.SAM_NL_M37W_1	3673421	40917	14394	267110	24686	53658	451758	4525944
meristem_NAM.SAM_NL_Ki3_1	5988928	59220	20113	416349	40159	86479	810873	7422121
meristem_NAM.SAM_NL_IL14H_1	7271400	81622	29471	496211	52988	118031	909171	8958894
meristem_NAM.SAM_NL_CML52_1	8997651	100686	33836	611903	60895	138204	1138592	11081767
meristem_NAM.SAM_NL_Ms71_2	4003412	43709	16615	240838	19437	52324	373270	4749605
meristem_NAM.SAM_NL_CML69_1	7514521	95409	28119	595212	56336	113036	1022748	9425381
meristem_NAM.SAM_NL_Mo17_1	4835843	55540	17033	402192	43758	71136	709488	6134990
meristem_NAM.SAM_NL_NC350_1	3715554	44028	10339	400433	29218	41430	428559	4669561
meristem_NAM.SAM_NL_M162W_1	4135268	51717	15261	314941	47216	59760	797883	5422046
meristem_NAM.SAM_NL_Hp301_1	7731700	81573	30152	524205	53354	126286	987266	9534536
meristem_NAM.SAM_NL_Oh43_1	4171936	43725	8534	423810	27800	49367	512824	5237996
meristem_NAM.SAM_NL_Hp301_2	10257833	109887	41744	693168	70308	168189	1256325	12597454
meristem_NAM.SAM_NL_CML52_2	10544341	118785	41313	709254	71322	162206	1277051	12924272
meristem_NAM.SAM_NL_NC358_1	4697677	49637	15622	360385	33434	65316	605988	5828059
meristem_NAM.SAM_NL_Mo18W_1	7096296	88802	27978	571366	43972	102861	883556	8814831
meristem_NAM.SAM_NL_P39_1	5484565	85646	27871	460805	54246	100629	729662	6943424
meristem_NAM.SAM_NL_NC358_2	6022048	64940	20527	428063	38715	70745	682871	7327909
meristem_NAM.SAM_NL_Oh43_2	6225349	64477	13456	580774	36849	62642	692817	7676364
meristem_NAM.SAM_NL_NC350_2	6247638	73850	18014	639105	45174	61404	666392	7751577
meristem_NAM.SAM_NL_M37W_2	7560005	88626	28188	622630	59323	104396	1013680	9476848
meristem_NAM.SAM_NL_Oh7B_1	7919324	87394	32037	525019	56352	121495	961887	9703508
meristem_NAM.SAM_NL_P39_2	6390421	102241	33217	512232	59519	107151	804068	8008849
meristem_NAM.SAM_NL_Mo18W_2	8379640	104475	33917	639985	49521	110051	975477	10293066
meristem_NAM.SAM_NL_CML69_2	11902926	152171	46142	946553	89282	180703	1559718	14877495
meristem_NAM.SAM_NL_Oh7B_2	9616541	106222	39645	611580	61322	127898	1049038	11612246
meristem_NAM.SAM_NL_Tx303_1	8195283	88834	30585	525604	49857	116613	968924	9975700
meristem_NAM.SAM_NL_Ky21_2	11907310	124289	45783	832954	80477	171609	1502527	14664949
meristem_NAM.SAM_NL_IL14H_2	13021031	152355	54807	886389	96640	212004	1570895	15994121
meristem_NAM.SAM_NL_Tx303_2	9419924	102746	36211	576029	54241	120062	1014115	11323328
root_NAM_NL_CML103_1	13924309	180110	77411	624405	58722	176365	1715349	16756671
meristem_NAM.SAM_NL_Tzi8_1	9788722	118596	46528	692601	75796	170236	1262133	12154612
tassel_NAM_NL_CML277_1	11779793	153233	79910	611277	51663	160146	1544241	14380263
meristem_NAM.SAM_NL_Ki3_2	12925938	130106	46632	913410	84602	191709	1683302	15975699
root_NAM_NL_CML228_1	16900171	237533	102588	874431	75631	206220	2281895	20678469
meristem_NAM.SAM_NL_M162W_2	10537878	138072	40690	811135	104876	150732	1864413	13647796
